epoc (ms),timestamp (-0800),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1516040914858,2018-01-15T10.28.34.858,174.005,-0.039,0.004,0.997
1516040914858,2018-01-15T10.28.34.858,174.005,-0.041,0.007,1.000
1516040914858,2018-01-15T10.28.34.858,174.005,-0.040,0.009,0.997
1516040914881,2018-01-15T10.28.34.881,174.028,-0.042,0.005,0.998
1516040914881,2018-01-15T10.28.34.881,174.028,-0.041,0.006,0.996
1516040914881,2018-01-15T10.28.34.881,174.028,-0.040,0.005,0.999
1516040914887,2018-01-15T10.28.34.887,174.034,-0.041,0.007,0.998
1516040914887,2018-01-15T10.28.34.887,174.034,-0.041,0.007,1.001
1516040914887,2018-01-15T10.28.34.887,174.034,-0.042,0.004,1.001
1516040914911,2018-01-15T10.28.34.911,174.058,-0.039,0.008,0.999
1516040914911,2018-01-15T10.28.34.911,174.058,-0.038,0.006,0.996
1516040914911,2018-01-15T10.28.34.911,174.058,-0.042,0.004,0.998
1516040914915,2018-01-15T10.28.34.915,174.062,-0.040,0.007,0.997
1516040914915,2018-01-15T10.28.34.915,174.062,-0.040,0.007,0.995
1516040914915,2018-01-15T10.28.34.915,174.062,-0.039,0.006,0.998
1516040914941,2018-01-15T10.28.34.941,174.088,-0.042,0.003,0.997
1516040914941,2018-01-15T10.28.34.941,174.088,-0.042,0.004,0.999
1516040914941,2018-01-15T10.28.34.941,174.088,-0.042,0.005,1.000
1516040914947,2018-01-15T10.28.34.947,174.094,-0.038,0.006,0.996
1516040914947,2018-01-15T10.28.34.947,174.094,-0.040,0.001,1.000
1516040914947,2018-01-15T10.28.34.947,174.094,-0.042,0.003,1.001
1516040914971,2018-01-15T10.28.34.971,174.118,-0.037,0.005,0.998
1516040914971,2018-01-15T10.28.34.971,174.118,-0.042,0.006,0.999
1516040914971,2018-01-15T10.28.34.971,174.118,-0.045,0.005,0.998
1516040914975,2018-01-15T10.28.34.975,174.122,-0.041,0.001,1.001
1516040914975,2018-01-15T10.28.34.975,174.122,-0.041,0.005,1.002
1516040914975,2018-01-15T10.28.34.975,174.122,-0.041,0.007,0.999
1516040915001,2018-01-15T10.28.35.001,174.148,-0.040,0.005,0.997
1516040915001,2018-01-15T10.28.35.001,174.148,-0.042,0.005,1.000
1516040915001,2018-01-15T10.28.35.001,174.148,-0.042,0.004,0.996
1516040915008,2018-01-15T10.28.35.008,174.155,-0.040,0.005,0.994
1516040915008,2018-01-15T10.28.35.008,174.155,-0.038,0.007,0.998
1516040915008,2018-01-15T10.28.35.008,174.155,-0.040,0.006,0.997
1516040915031,2018-01-15T10.28.35.031,174.178,-0.038,0.006,1.000
1516040915031,2018-01-15T10.28.35.031,174.178,-0.040,0.006,1.002
1516040915031,2018-01-15T10.28.35.031,174.178,-0.042,0.004,0.999
1516040915034,2018-01-15T10.28.35.034,174.181,-0.040,0.006,0.999
1516040915034,2018-01-15T10.28.35.034,174.181,-0.039,0.004,0.998
1516040915034,2018-01-15T10.28.35.034,174.181,-0.040,0.004,0.998
1516040915061,2018-01-15T10.28.35.061,174.208,-0.041,0.005,0.997
1516040915061,2018-01-15T10.28.35.061,174.208,-0.041,0.008,0.999
1516040915061,2018-01-15T10.28.35.061,174.208,-0.038,0.006,0.998
1516040915065,2018-01-15T10.28.35.065,174.212,-0.039,0.008,0.997
1516040915065,2018-01-15T10.28.35.065,174.212,-0.038,0.006,1.002
1516040915065,2018-01-15T10.28.35.065,174.212,-0.039,0.006,1.000
1516040915091,2018-01-15T10.28.35.091,174.238,-0.041,0.005,1.003
1516040915091,2018-01-15T10.28.35.091,174.238,-0.044,0.007,1.002
1516040915091,2018-01-15T10.28.35.091,174.238,-0.042,0.005,0.998
1516040915097,2018-01-15T10.28.35.097,174.244,-0.040,0.003,0.999
1516040915097,2018-01-15T10.28.35.097,174.244,-0.038,0.007,1.000
1516040915097,2018-01-15T10.28.35.097,174.244,-0.042,0.005,0.995
1516040915121,2018-01-15T10.28.35.121,174.268,-0.040,0.010,0.998
1516040915121,2018-01-15T10.28.35.121,174.268,-0.041,0.007,0.999
1516040915121,2018-01-15T10.28.35.121,174.268,-0.042,0.006,0.994
1516040915125,2018-01-15T10.28.35.125,174.272,-0.040,0.004,0.997
1516040915125,2018-01-15T10.28.35.125,174.272,-0.039,0.005,1.001
1516040915125,2018-01-15T10.28.35.125,174.272,-0.039,0.008,1.000
1516040915151,2018-01-15T10.28.35.151,174.298,-0.042,0.008,1.000
1516040915151,2018-01-15T10.28.35.151,174.298,-0.043,0.004,1.000
1516040915151,2018-01-15T10.28.35.151,174.298,-0.042,0.006,0.997
1516040915157,2018-01-15T10.28.35.157,174.304,-0.040,0.003,0.999
1516040915157,2018-01-15T10.28.35.157,174.304,-0.039,0.003,0.995
1516040915157,2018-01-15T10.28.35.157,174.304,-0.040,0.005,0.996
1516040915181,2018-01-15T10.28.35.181,174.328,-0.041,0.004,1.001
1516040915181,2018-01-15T10.28.35.181,174.328,-0.043,0.005,0.999
1516040915181,2018-01-15T10.28.35.181,174.328,-0.041,0.007,0.999
1516040915187,2018-01-15T10.28.35.187,174.334,-0.039,0.005,0.994
1516040915187,2018-01-15T10.28.35.187,174.334,-0.036,0.008,0.995
1516040915187,2018-01-15T10.28.35.187,174.334,-0.039,0.007,1.000
1516040915211,2018-01-15T10.28.35.211,174.358,-0.044,0.006,1.000
1516040915211,2018-01-15T10.28.35.211,174.358,-0.040,0.007,1.002
1516040915211,2018-01-15T10.28.35.211,174.358,-0.040,0.008,1.000
1516040915220,2018-01-15T10.28.35.220,174.367,-0.042,0.010,1.000
1516040915220,2018-01-15T10.28.35.220,174.367,-0.039,0.007,0.998
1516040915220,2018-01-15T10.28.35.220,174.367,-0.040,0.005,0.996
1516040915241,2018-01-15T10.28.35.241,174.388,-0.044,0.004,0.992
1516040915241,2018-01-15T10.28.35.241,174.388,-0.040,0.004,0.998
1516040915241,2018-01-15T10.28.35.241,174.388,-0.038,0.001,0.998
1516040915248,2018-01-15T10.28.35.248,174.395,-0.040,0.005,0.999
1516040915248,2018-01-15T10.28.35.248,174.395,-0.039,0.009,0.998
1516040915248,2018-01-15T10.28.35.248,174.395,-0.041,0.003,1.001
1516040915271,2018-01-15T10.28.35.271,174.418,-0.038,0.001,0.998
1516040915271,2018-01-15T10.28.35.271,174.418,-0.038,0.005,0.998
1516040915271,2018-01-15T10.28.35.271,174.418,-0.043,0.006,1.000
1516040915277,2018-01-15T10.28.35.277,174.424,-0.039,0.006,1.002
1516040915277,2018-01-15T10.28.35.277,174.424,-0.040,0.010,0.997
1516040915277,2018-01-15T10.28.35.277,174.424,-0.040,0.004,1.004
1516040915301,2018-01-15T10.28.35.301,174.448,-0.043,0.003,1.003
1516040915301,2018-01-15T10.28.35.301,174.448,-0.046,0.008,0.999
1516040915301,2018-01-15T10.28.35.301,174.448,-0.044,0.007,0.999
1516040915310,2018-01-15T10.28.35.310,174.457,-0.042,0.005,0.998
1516040915310,2018-01-15T10.28.35.310,174.457,-0.041,0.009,0.997
1516040915310,2018-01-15T10.28.35.310,174.457,-0.042,0.007,0.999
1516040915331,2018-01-15T10.28.35.331,174.478,-0.043,0.003,1.001
1516040915331,2018-01-15T10.28.35.331,174.478,-0.043,0.007,1.000
1516040915331,2018-01-15T10.28.35.331,174.478,-0.042,0.003,1.000
1516040915338,2018-01-15T10.28.35.338,174.485,-0.037,0.003,0.997
1516040915338,2018-01-15T10.28.35.338,174.485,-0.039,0.005,0.997
1516040915338,2018-01-15T10.28.35.338,174.485,-0.039,0.002,0.998
1516040915361,2018-01-15T10.28.35.361,174.508,-0.039,0.005,1.002
1516040915361,2018-01-15T10.28.35.361,174.508,-0.042,0.004,1.000
1516040915361,2018-01-15T10.28.35.361,174.508,-0.037,0.006,1.000
1516040915367,2018-01-15T10.28.35.367,174.514,-0.037,0.005,0.998
1516040915367,2018-01-15T10.28.35.367,174.514,-0.038,0.005,0.997
1516040915367,2018-01-15T10.28.35.367,174.514,-0.040,0.006,0.999
1516040915391,2018-01-15T10.28.35.391,174.538,-0.035,0.007,0.998
1516040915391,2018-01-15T10.28.35.391,174.538,-0.036,0.006,0.997
1516040915391,2018-01-15T10.28.35.391,174.538,-0.036,0.005,0.999
1516040915401,2018-01-15T10.28.35.401,174.548,-0.040,0.005,0.996
1516040915401,2018-01-15T10.28.35.401,174.548,-0.042,0.004,0.998
1516040915401,2018-01-15T10.28.35.401,174.548,-0.037,0.004,0.998
1516040915421,2018-01-15T10.28.35.421,174.568,-0.041,0.006,0.996
1516040915421,2018-01-15T10.28.35.421,174.568,-0.042,0.007,1.004
1516040915421,2018-01-15T10.28.35.421,174.568,-0.043,0.008,0.997
1516040915430,2018-01-15T10.28.35.430,174.577,-0.039,0.006,0.998
1516040915430,2018-01-15T10.28.35.430,174.577,-0.040,0.006,1.000
1516040915430,2018-01-15T10.28.35.430,174.577,-0.043,0.005,0.998
1516040915451,2018-01-15T10.28.35.451,174.598,-0.043,0.005,0.997
1516040915451,2018-01-15T10.28.35.451,174.598,-0.039,0.004,0.998
1516040915451,2018-01-15T10.28.35.451,174.598,-0.042,0.007,0.997
1516040915457,2018-01-15T10.28.35.457,174.604,-0.043,0.005,1.000
1516040915457,2018-01-15T10.28.35.457,174.604,-0.043,0.008,0.997
1516040915457,2018-01-15T10.28.35.457,174.604,-0.042,0.002,0.997
1516040915481,2018-01-15T10.28.35.481,174.628,-0.041,0.002,0.998
1516040915481,2018-01-15T10.28.35.481,174.628,-0.043,0.004,0.996
1516040915481,2018-01-15T10.28.35.481,174.628,-0.047,0.004,0.995
1516040915487,2018-01-15T10.28.35.487,174.634,-0.044,0.005,1.001
1516040915487,2018-01-15T10.28.35.487,174.634,-0.040,0.006,0.999
1516040915487,2018-01-15T10.28.35.487,174.634,-0.037,0.005,0.994
1516040915511,2018-01-15T10.28.35.511,174.658,-0.039,0.004,0.995
1516040915511,2018-01-15T10.28.35.511,174.658,-0.041,0.004,1.000
1516040915511,2018-01-15T10.28.35.511,174.658,-0.039,0.004,1.002
1516040915518,2018-01-15T10.28.35.518,174.665,-0.040,0.005,1.001
1516040915518,2018-01-15T10.28.35.518,174.665,-0.037,0.004,1.002
1516040915518,2018-01-15T10.28.35.518,174.665,-0.039,0.005,0.997
1516040915541,2018-01-15T10.28.35.541,174.688,-0.039,0.004,0.996
1516040915541,2018-01-15T10.28.35.541,174.688,-0.040,0.007,0.998
1516040915541,2018-01-15T10.28.35.541,174.688,-0.039,0.007,1.000
1516040915547,2018-01-15T10.28.35.547,174.694,-0.038,0.006,1.002
1516040915547,2018-01-15T10.28.35.547,174.694,-0.036,0.009,0.997
1516040915547,2018-01-15T10.28.35.547,174.694,-0.039,0.005,0.998
1516040915571,2018-01-15T10.28.35.571,174.718,-0.041,0.005,0.999
1516040915571,2018-01-15T10.28.35.571,174.718,-0.040,0.005,0.997
1516040915571,2018-01-15T10.28.35.571,174.718,-0.041,0.007,0.997
1516040915575,2018-01-15T10.28.35.575,174.722,-0.044,0.006,1.000
1516040915575,2018-01-15T10.28.35.575,174.722,-0.042,0.003,0.998
1516040915575,2018-01-15T10.28.35.575,174.722,-0.041,0.007,0.997
1516040915601,2018-01-15T10.28.35.601,174.748,-0.040,0.006,0.999
1516040915601,2018-01-15T10.28.35.601,174.748,-0.044,0.005,0.996
1516040915601,2018-01-15T10.28.35.601,174.748,-0.042,0.003,0.998
1516040915607,2018-01-15T10.28.35.607,174.754,-0.041,0.009,1.003
1516040915607,2018-01-15T10.28.35.607,174.754,-0.043,0.003,0.999
1516040915607,2018-01-15T10.28.35.607,174.754,-0.041,0.006,0.999
1516040915631,2018-01-15T10.28.35.631,174.778,-0.042,0.007,0.998
1516040915631,2018-01-15T10.28.35.631,174.778,-0.041,0.003,0.997
1516040915631,2018-01-15T10.28.35.631,174.778,-0.040,0.003,1.001
1516040915637,2018-01-15T10.28.35.637,174.784,-0.040,0.006,1.001
1516040915637,2018-01-15T10.28.35.637,174.784,-0.042,0.007,0.995
1516040915637,2018-01-15T10.28.35.637,174.784,-0.035,0.007,0.999
1516040915661,2018-01-15T10.28.35.661,174.808,-0.037,0.007,1.002
1516040915661,2018-01-15T10.28.35.661,174.808,-0.038,0.005,0.998
1516040915661,2018-01-15T10.28.35.661,174.808,-0.040,0.006,0.999
1516040915665,2018-01-15T10.28.35.665,174.812,-0.040,0.010,1.000
1516040915665,2018-01-15T10.28.35.665,174.812,-0.039,0.007,1.000
1516040915665,2018-01-15T10.28.35.665,174.812,-0.039,0.006,1.004
1516040915691,2018-01-15T10.28.35.691,174.838,-0.040,0.004,1.000
1516040915691,2018-01-15T10.28.35.691,174.838,-0.040,0.007,0.996
1516040915691,2018-01-15T10.28.35.691,174.838,-0.041,0.006,0.996
1516040915697,2018-01-15T10.28.35.697,174.844,-0.042,0.006,0.997
1516040915697,2018-01-15T10.28.35.697,174.844,-0.042,0.005,0.995
1516040915697,2018-01-15T10.28.35.697,174.844,-0.039,0.006,0.996
1516040915721,2018-01-15T10.28.35.721,174.868,-0.041,0.006,0.998
1516040915721,2018-01-15T10.28.35.721,174.868,-0.039,0.007,1.001
1516040915721,2018-01-15T10.28.35.721,174.868,-0.039,0.009,1.000
1516040915725,2018-01-15T10.28.35.725,174.872,-0.042,0.007,0.998
1516040915725,2018-01-15T10.28.35.725,174.872,-0.039,0.005,0.996
1516040915725,2018-01-15T10.28.35.725,174.872,-0.042,0.006,0.998
1516040915751,2018-01-15T10.28.35.751,174.898,-0.043,0.010,0.999
1516040915751,2018-01-15T10.28.35.751,174.898,-0.042,0.004,0.998
1516040915751,2018-01-15T10.28.35.751,174.898,-0.041,0.006,0.999
1516040915757,2018-01-15T10.28.35.757,174.904,-0.043,0.005,0.997
1516040915757,2018-01-15T10.28.35.757,174.904,-0.040,0.006,0.999
1516040915757,2018-01-15T10.28.35.757,174.904,-0.041,0.003,0.998
1516040915781,2018-01-15T10.28.35.781,174.928,-0.041,0.003,1.000
1516040915781,2018-01-15T10.28.35.781,174.928,-0.040,0.005,0.997
1516040915781,2018-01-15T10.28.35.781,174.928,-0.040,0.004,1.000
1516040915788,2018-01-15T10.28.35.788,174.935,-0.042,0.004,0.999
1516040915788,2018-01-15T10.28.35.788,174.935,-0.042,0.002,0.999
1516040915788,2018-01-15T10.28.35.788,174.935,-0.042,0.003,0.997
1516040915811,2018-01-15T10.28.35.811,174.958,-0.042,0.005,1.000
1516040915811,2018-01-15T10.28.35.811,174.958,-0.039,0.006,1.000
1516040915811,2018-01-15T10.28.35.811,174.958,-0.041,0.006,0.995
1516040915817,2018-01-15T10.28.35.817,174.964,-0.043,0.004,0.999
1516040915817,2018-01-15T10.28.35.817,174.964,-0.043,0.002,0.993
1516040915817,2018-01-15T10.28.35.817,174.964,-0.046,0.005,0.997
1516040915841,2018-01-15T10.28.35.841,174.988,-0.044,0.005,1.001
1516040915841,2018-01-15T10.28.35.841,174.988,-0.043,0.004,0.996
1516040915841,2018-01-15T10.28.35.841,174.988,-0.040,0.007,0.999
1516040915845,2018-01-15T10.28.35.845,174.992,-0.039,0.011,1.000
1516040915845,2018-01-15T10.28.35.845,174.992,-0.039,0.011,0.998
1516040915845,2018-01-15T10.28.35.845,174.992,-0.041,0.005,0.996
1516040915871,2018-01-15T10.28.35.871,175.018,-0.038,0.008,0.996
1516040915871,2018-01-15T10.28.35.871,175.018,-0.037,0.009,1.002
1516040915871,2018-01-15T10.28.35.871,175.018,-0.041,0.008,1.000
1516040915878,2018-01-15T10.28.35.878,175.025,-0.039,0.007,0.998
1516040915878,2018-01-15T10.28.35.878,175.025,-0.040,0.009,0.996
1516040915878,2018-01-15T10.28.35.878,175.025,-0.037,0.007,0.997
1516040915901,2018-01-15T10.28.35.901,175.048,-0.036,0.005,1.001
1516040915901,2018-01-15T10.28.35.901,175.048,-0.041,0.006,0.996
1516040915901,2018-01-15T10.28.35.901,175.048,-0.039,0.004,1.000
1516040915907,2018-01-15T10.28.35.907,175.054,-0.038,0.003,1.000
1516040915907,2018-01-15T10.28.35.907,175.054,-0.040,0.007,1.000
1516040915907,2018-01-15T10.28.35.907,175.054,-0.040,0.006,1.002
1516040915931,2018-01-15T10.28.35.931,175.078,-0.038,0.003,1.002
1516040915931,2018-01-15T10.28.35.931,175.078,-0.039,0.001,1.000
1516040915931,2018-01-15T10.28.35.931,175.078,-0.037,0.002,0.999
1516040915937,2018-01-15T10.28.35.937,175.084,-0.038,0.006,0.999
1516040915937,2018-01-15T10.28.35.937,175.084,-0.042,0.002,0.998
1516040915937,2018-01-15T10.28.35.937,175.084,-0.042,0.006,1.001
1516040915961,2018-01-15T10.28.35.961,175.108,-0.043,0.007,1.000
1516040915961,2018-01-15T10.28.35.961,175.108,-0.042,0.006,1.000
1516040915961,2018-01-15T10.28.35.961,175.108,-0.039,0.004,0.998
1516040915965,2018-01-15T10.28.35.965,175.112,-0.045,0.005,0.997
1516040915965,2018-01-15T10.28.35.965,175.112,-0.046,0.007,0.997
1516040915965,2018-01-15T10.28.35.965,175.112,-0.042,0.008,1.002
1516040915991,2018-01-15T10.28.35.991,175.138,-0.041,0.005,1.001
1516040915991,2018-01-15T10.28.35.991,175.138,-0.045,0.005,0.999
1516040915991,2018-01-15T10.28.35.991,175.138,-0.047,0.010,1.000
1516040916021,2018-01-15T10.28.36.021,175.168,-0.044,0.007,0.999
1516040916021,2018-01-15T10.28.36.021,175.168,-0.042,0.002,0.998
1516040916021,2018-01-15T10.28.36.021,175.168,-0.039,0.003,0.998
1516040916024,2018-01-15T10.28.36.024,175.171,-0.041,0.005,1.000
1516040916024,2018-01-15T10.28.36.024,175.171,-0.042,0.008,1.000
1516040916024,2018-01-15T10.28.36.024,175.171,-0.039,0.006,0.997
1516040916027,2018-01-15T10.28.36.027,175.174,-0.041,0.004,0.998
1516040916027,2018-01-15T10.28.36.027,175.174,-0.039,0.008,0.999
1516040916027,2018-01-15T10.28.36.027,175.174,-0.040,0.007,0.998
1516040916051,2018-01-15T10.28.36.051,175.198,-0.039,0.006,0.998
1516040916051,2018-01-15T10.28.36.051,175.198,-0.041,0.007,0.997
1516040916051,2018-01-15T10.28.36.051,175.198,-0.035,0.007,1.001
1516040916055,2018-01-15T10.28.36.055,175.202,-0.035,0.002,0.999
1516040916055,2018-01-15T10.28.36.055,175.202,-0.038,0.004,0.996
1516040916055,2018-01-15T10.28.36.055,175.202,-0.039,0.007,1.000
1516040916081,2018-01-15T10.28.36.081,175.228,-0.038,0.008,0.998
1516040916081,2018-01-15T10.28.36.081,175.228,-0.038,0.005,0.997
1516040916081,2018-01-15T10.28.36.081,175.228,-0.040,0.007,1.001
1516040916087,2018-01-15T10.28.36.087,175.234,-0.040,0.002,1.000
1516040916087,2018-01-15T10.28.36.087,175.234,-0.041,0.004,0.996
1516040916087,2018-01-15T10.28.36.087,175.234,-0.039,0.005,0.995
1516040916111,2018-01-15T10.28.36.111,175.258,-0.038,0.006,0.999
1516040916111,2018-01-15T10.28.36.111,175.258,-0.039,0.008,0.999
1516040916111,2018-01-15T10.28.36.111,175.258,-0.044,0.009,1.001
1516040916117,2018-01-15T10.28.36.117,175.264,-0.044,0.009,1.002
1516040916117,2018-01-15T10.28.36.117,175.264,-0.044,0.008,1.000
1516040916117,2018-01-15T10.28.36.117,175.264,-0.043,0.002,0.998
1516040916141,2018-01-15T10.28.36.141,175.288,-0.045,0.003,1.000
1516040916141,2018-01-15T10.28.36.141,175.288,-0.045,0.003,0.997
1516040916141,2018-01-15T10.28.36.141,175.288,-0.044,0.006,0.999
1516040916150,2018-01-15T10.28.36.150,175.297,-0.043,0.004,0.999
1516040916150,2018-01-15T10.28.36.150,175.297,-0.042,0.006,0.997
1516040916150,2018-01-15T10.28.36.150,175.297,-0.041,0.007,1.001
1516040916171,2018-01-15T10.28.36.171,175.318,-0.043,0.004,0.998
1516040916171,2018-01-15T10.28.36.171,175.318,-0.040,0.003,0.998
1516040916171,2018-01-15T10.28.36.171,175.318,-0.039,0.002,0.997
1516040916178,2018-01-15T10.28.36.178,175.325,-0.042,0.006,1.000
1516040916178,2018-01-15T10.28.36.178,175.325,-0.039,0.004,0.999
1516040916178,2018-01-15T10.28.36.178,175.325,-0.038,0.001,1.000
1516040916184,2018-01-15T10.28.36.184,175.331,-0.039,0.005,1.002
1516040916184,2018-01-15T10.28.36.184,175.331,-0.037,0.006,0.996
1516040916184,2018-01-15T10.28.36.184,175.331,-0.038,0.005,0.997
1516040916202,2018-01-15T10.28.36.202,175.349,-0.040,0.004,0.996
1516040916202,2018-01-15T10.28.36.202,175.349,-0.038,0.007,0.996
1516040916202,2018-01-15T10.28.36.202,175.349,-0.039,0.005,1.002
1516040916231,2018-01-15T10.28.36.231,175.378,-0.036,0.005,0.999
1516040916231,2018-01-15T10.28.36.231,175.378,-0.036,0.004,0.998
1516040916231,2018-01-15T10.28.36.231,175.378,-0.038,0.008,0.999
1516040916238,2018-01-15T10.28.36.238,175.385,-0.043,0.008,0.998
1516040916238,2018-01-15T10.28.36.238,175.385,-0.040,0.006,0.999
1516040916238,2018-01-15T10.28.36.238,175.385,-0.040,0.005,0.996
1516040916244,2018-01-15T10.28.36.244,175.391,-0.042,0.004,0.996
1516040916244,2018-01-15T10.28.36.244,175.391,-0.040,0.007,0.997
1516040916244,2018-01-15T10.28.36.244,175.391,-0.041,0.006,1.000
1516040916261,2018-01-15T10.28.36.261,175.408,-0.042,0.008,0.996
1516040916261,2018-01-15T10.28.36.261,175.408,-0.043,0.006,0.994
1516040916261,2018-01-15T10.28.36.261,175.408,-0.043,0.006,1.000
1516040916267,2018-01-15T10.28.36.267,175.414,-0.045,0.005,0.999
1516040916267,2018-01-15T10.28.36.267,175.414,-0.039,0.005,1.000
1516040916267,2018-01-15T10.28.36.267,175.414,-0.041,0.003,0.999
1516040916291,2018-01-15T10.28.36.291,175.438,-0.042,0.002,0.998
1516040916291,2018-01-15T10.28.36.291,175.438,-0.044,0.007,0.998
1516040916291,2018-01-15T10.28.36.291,175.438,-0.043,0.003,0.997
1516040916297,2018-01-15T10.28.36.297,175.444,-0.040,0.004,0.998
1516040916297,2018-01-15T10.28.36.297,175.444,-0.042,0.006,1.000
1516040916297,2018-01-15T10.28.36.297,175.444,-0.041,0.005,1.002
1516040916321,2018-01-15T10.28.36.321,175.468,-0.040,0.006,0.996
1516040916321,2018-01-15T10.28.36.321,175.468,-0.041,0.005,1.000
1516040916321,2018-01-15T10.28.36.321,175.468,-0.040,0.002,1.002
1516040916325,2018-01-15T10.28.36.325,175.472,-0.040,0.007,0.999
1516040916325,2018-01-15T10.28.36.325,175.472,-0.042,0.004,0.996
1516040916325,2018-01-15T10.28.36.325,175.472,-0.039,0.001,0.994
1516040916351,2018-01-15T10.28.36.351,175.498,-0.039,0.005,0.999
1516040916351,2018-01-15T10.28.36.351,175.498,-0.039,0.009,1.001
1516040916351,2018-01-15T10.28.36.351,175.498,-0.040,0.007,1.000
1516040916358,2018-01-15T10.28.36.358,175.505,-0.041,0.006,1.001
1516040916358,2018-01-15T10.28.36.358,175.505,-0.041,0.004,0.997
1516040916358,2018-01-15T10.28.36.358,175.505,-0.038,0.004,0.997
1516040916381,2018-01-15T10.28.36.381,175.528,-0.042,0.005,0.998
1516040916381,2018-01-15T10.28.36.381,175.528,-0.043,0.006,0.998
1516040916381,2018-01-15T10.28.36.381,175.528,-0.042,0.003,1.001
1516040916387,2018-01-15T10.28.36.387,175.534,-0.044,0.005,0.998
1516040916387,2018-01-15T10.28.36.387,175.534,-0.040,0.005,0.995
1516040916387,2018-01-15T10.28.36.387,175.534,-0.041,0.008,0.999
1516040916411,2018-01-15T10.28.36.411,175.558,-0.043,0.003,0.999
1516040916411,2018-01-15T10.28.36.411,175.558,-0.039,0.006,0.996
1516040916411,2018-01-15T10.28.36.411,175.558,-0.042,0.010,0.998
1516040916417,2018-01-15T10.28.36.417,175.564,-0.042,0.003,1.000
1516040916417,2018-01-15T10.28.36.417,175.564,-0.042,0.006,0.999
1516040916417,2018-01-15T10.28.36.417,175.564,-0.038,0.007,0.995
1516040916441,2018-01-15T10.28.36.441,175.588,-0.039,0.004,0.997
1516040916441,2018-01-15T10.28.36.441,175.588,-0.044,0.003,0.996
1516040916441,2018-01-15T10.28.36.441,175.588,-0.042,0.005,0.996
1516040916448,2018-01-15T10.28.36.448,175.595,-0.045,0.008,0.994
1516040916448,2018-01-15T10.28.36.448,175.595,-0.041,0.005,1.000
1516040916448,2018-01-15T10.28.36.448,175.595,-0.041,0.007,0.999
1516040916471,2018-01-15T10.28.36.471,175.618,-0.039,0.004,1.000
1516040916471,2018-01-15T10.28.36.471,175.618,-0.040,0.004,0.998
